"mz","rt","sample_name","into","plant_id","day","organ","feed"
361.2,781,"mca_3_p_h2o",1817.41089577274,"3",10,"p","h2o"
361.1,1212,"mca_3_p_h2o",52545.2030587329,"3",10,"p","h2o"
361.2,614,"mca_3_p_h2o",83245.697612915,"3",10,"p","h2o"
361.3,2533,"mca_3_p_h2o",24070.5199089842,"3",10,"p","h2o"
362.1,64,"mca_3_p_h2o",71131.746467692,"3",10,"p","h2o"
362.2,155,"mca_3_p_h2o",89812.1891898839,"3",10,"p","h2o"
362.2,730,"mca_3_p_h2o",2164.78397153041,"3",10,"p","h2o"
362.2,614,"mca_3_p_h2o",14251.1219909963,"3",10,"p","h2o"
362.2,1250,"mca_3_p_h2o",6143.59575151918,"3",10,"p","h2o"
363.1,48,"mca_3_p_h2o",2970.01434763353,"3",10,"p","h2o"
363.2,151,"mca_3_p_h2o",36980.0284946986,"3",10,"p","h2o"
364.2,145,"mca_3_p_h2o",38459.5190523588,"3",10,"p","h2o"
364.2,486,"mca_3_p_h2o",739534.520431035,"3",10,"p","h2o"
365.1,2242,"mca_3_p_h2o",218687.60176758,"3",10,"p","h2o"
365.1,47,"mca_3_p_h2o",207821.130224304,"3",10,"p","h2o"
365.2,486,"mca_3_p_h2o",159120.266605603,"3",10,"p","h2o"
365.2,156,"mca_3_p_h2o",2140951.69182692,"3",10,"p","h2o"
365.3,2533,"mca_3_p_h2o",6770.43833203499,"3",10,"p","h2o"
366.1,2037,"mca_3_p_h2o",7044.87795024451,"3",10,"p","h2o"
366.1,48,"mca_3_p_h2o",103016.499736328,"3",10,"p","h2o"
366.2,173,"mca_3_p_h2o",340806.274192708,"3",10,"p","h2o"
366.2,490,"mca_3_p_h2o",1370.46304959748,"3",10,"p","h2o"
367.1,48,"mca_3_p_h2o",100904.975723877,"3",10,"p","h2o"
368.1,422,"mca_3_p_h2o",11381.8178758322,"3",10,"p","h2o"
368.1,48,"mca_3_p_h2o",9506.00167064411,"3",10,"p","h2o"
368.2,177,"mca_3_p_h2o",123373.226133376,"3",10,"p","h2o"
369.1,420,"mca_3_p_h2o",6984.02287308512,"3",10,"p","h2o"
369.1,229,"mca_3_p_h2o",100084.975108549,"3",10,"p","h2o"
369.2,785,"mca_3_p_h2o",89328.499940625,"3",10,"p","h2o"
369.3,2457,"mca_3_p_h2o",23635.6888617003,"3",10,"p","h2o"
370.1,74,"mca_3_p_h2o",5871927.44207774,"3",10,"p","h2o"
370.1,421,"mca_3_p_h2o",9233.49200666973,"3",10,"p","h2o"
370.3,1611,"mca_3_p_h2o",108716.17077908,"3",10,"p","h2o"
370.2,2768,"mca_3_p_h2o",60387.5328439651,"3",10,"p","h2o"
370.2,1057,"mca_3_p_h2o",37361.3026551464,"3",10,"p","h2o"
371.1,2562,"mca_3_p_h2o",540823.468385025,"3",10,"p","h2o"
371.1,2489,"mca_3_p_h2o",768205.494580077,"3",10,"p","h2o"
371.1,2393,"mca_3_p_h2o",120033.862528686,"3",10,"p","h2o"
371.1,79,"mca_3_p_h2o",1056735.08779652,"3",10,"p","h2o"
371.1,423,"mca_3_p_h2o",3044.83397057758,"3",10,"p","h2o"
371.2,2340,"mca_3_p_h2o",56587.2253690339,"3",10,"p","h2o"
372.1,74,"mca_3_p_h2o",1935842.97513905,"3",10,"p","h2o"
372.1,2562,"mca_3_p_h2o",193970.029314886,"3",10,"p","h2o"
372.1,2489,"mca_3_p_h2o",272089.758914795,"3",10,"p","h2o"
372.1,423,"mca_3_p_h2o",6574.46806846768,"3",10,"p","h2o"
372.3,1468,"mca_3_p_h2o",54085.3917649484,"3",10,"p","h2o"
372.2,818,"mca_3_p_h2o",3830.24861156584,"3",10,"p","h2o"
372.1,2392,"mca_3_p_h2o",45077.82519536,"3",10,"p","h2o"
373.1,2562,"mca_3_p_h2o",122350.378132785,"3",10,"p","h2o"
373.1,2489,"mca_3_p_h2o",176060.069077759,"3",10,"p","h2o"
373.1,65,"mca_3_p_h2o",345933.417274594,"3",10,"p","h2o"
373.2,659,"mca_3_p_h2o",99224.313939819,"3",10,"p","h2o"
373.1,1062,"mca_3_p_h2o",77782.6253626019,"3",10,"p","h2o"
373.3,2066,"mca_3_p_h2o",28323.799439063,"3",10,"p","h2o"
374.1,73,"mca_3_p_h2o",88119.6716558159,"3",10,"p","h2o"
374.2,527,"mca_3_p_h2o",500740.038808592,"3",10,"p","h2o"
374.1,657,"mca_3_p_h2o",22057.7662344769,"3",10,"p","h2o"
374.2,829,"mca_3_p_h2o",12428.663300653,"3",10,"p","h2o"
374.8,40,"mca_3_p_h2o",107887.672475321,"3",10,"p","h2o"
375.2,2304,"mca_3_p_h2o",278992.154080616,"3",10,"p","h2o"
375.3,2381,"mca_3_p_h2o",16273.0968304175,"3",10,"p","h2o"
375.2,829,"mca_3_p_h2o",3955.19887235827,"3",10,"p","h2o"
376.2,71,"mca_3_p_h2o",123033.343818304,"3",10,"p","h2o"
376.3,2026,"mca_3_p_h2o",46444711.5798,"3",10,"p","h2o"
376.2,587,"mca_3_p_h2o",18466.3427265253,"3",10,"p","h2o"
377.1,177,"mca_3_p_h2o",66974.7604296876,"3",10,"p","h2o"
377.1,463,"mca_3_p_h2o",274685.654967672,"3",10,"p","h2o"
377.1,57,"mca_3_p_h2o",20823.7848985403,"3",10,"p","h2o"
377.3,2026,"mca_3_p_h2o",11161175.8539,"3",10,"p","h2o"
377.1,1563,"mca_3_p_h2o",78024.6331998389,"3",10,"p","h2o"
378.3,2026,"mca_3_p_h2o",1599277.46243652,"3",10,"p","h2o"
378.2,186,"mca_3_p_h2o",40398.8841740013,"3",10,"p","h2o"
379,43,"mca_3_p_h2o",450407.368429154,"3",10,"p","h2o"
379.1,397,"mca_3_p_h2o",202735.135826613,"3",10,"p","h2o"
379.1,480,"mca_3_p_h2o",146434.448316406,"3",10,"p","h2o"
379.1,786,"mca_3_p_h2o",165840.919490625,"3",10,"p","h2o"
379.3,2025,"mca_3_p_h2o",192786.046126172,"3",10,"p","h2o"
379.1,659,"mca_3_p_h2o",12149.9103591267,"3",10,"p","h2o"
379.2,202,"mca_3_p_h2o",21932.7403795547,"3",10,"p","h2o"
380.1,396,"mca_3_p_h2o",25085.01297383,"3",10,"p","h2o"
380.2,61,"mca_3_p_h2o",358061.591894531,"3",10,"p","h2o"
381.1,47,"mca_3_p_h2o",6297663.33355384,"3",10,"p","h2o"
381.3,2533,"mca_3_p_h2o",64046.2688154587,"3",10,"p","h2o"
382.1,47,"mca_3_p_h2o",871129.234551843,"3",10,"p","h2o"
382.1,540,"mca_3_p_h2o",13341.8958494125,"3",10,"p","h2o"
382.2,256,"mca_3_p_h2o",134429.853441406,"3",10,"p","h2o"
382.3,2533,"mca_3_p_h2o",16188.8832929355,"3",10,"p","h2o"
383.1,46,"mca_3_p_h2o",638329.771689029,"3",10,"p","h2o"
383.1,534,"mca_3_p_h2o",1987212.60652902,"3",10,"p","h2o"
383.2,255,"mca_3_p_h2o",28128.7419153662,"3",10,"p","h2o"
383.3,2533,"mca_3_p_h2o",57929.8031964113,"3",10,"p","h2o"
384.1,226,"mca_3_p_h2o",118663.505539776,"3",10,"p","h2o"
384.1,540,"mca_3_p_h2o",28770.7635816921,"3",10,"p","h2o"
384.1,88,"mca_3_p_h2o",4779973.99042236,"3",10,"p","h2o"
384.3,2517,"mca_3_p_h2o",16248.2517143492,"3",10,"p","h2o"
385.1,88,"mca_3_p_h2o",900356.077175903,"3",10,"p","h2o"
385.1,226,"mca_3_p_h2o",30684.7441898987,"3",10,"p","h2o"
385.1,540,"mca_3_p_h2o",7455.83434961731,"3",10,"p","h2o"
385.3,2329,"mca_3_p_h2o",34564.7540276373,"3",10,"p","h2o"
386.1,216,"mca_3_p_h2o",47923.7941344433,"3",10,"p","h2o"
386.2,498,"mca_3_p_h2o",4859.58199865345,"3",10,"p","h2o"
386.1,89,"mca_3_p_h2o",1593967.69311328,"3",10,"p","h2o"
387.1,225,"mca_3_p_h2o",11967.4679895392,"3",10,"p","h2o"
387.2,479,"mca_3_p_h2o",2561.72282694002,"3",10,"p","h2o"
387.3,1852,"mca_3_p_h2o",117830.697048747,"3",10,"p","h2o"
387.1,90,"mca_3_p_h2o",306702.530337305,"3",10,"p","h2o"
387.2,2047,"mca_3_p_h2o",385127.273685302,"3",10,"p","h2o"
387.3,1919,"mca_3_p_h2o",62078.8223841598,"3",10,"p","h2o"
388.1,226,"mca_3_p_h2o",7838.82908392926,"3",10,"p","h2o"
388.2,2047,"mca_3_p_h2o",82853.1554623412,"3",10,"p","h2o"
388.1,68,"mca_3_p_h2o",136440.369622396,"3",10,"p","h2o"
388.2,1048,"mca_3_p_h2o",10658.6423823127,"3",10,"p","h2o"
389.1,55,"mca_3_p_h2o",32859.3270776367,"3",10,"p","h2o"
389.2,733,"mca_3_p_h2o",1081.0210371256,"3",10,"p","h2o"
390.2,945,"mca_3_p_h2o",57416.0920859529,"3",10,"p","h2o"
390.1,424,"mca_3_p_h2o",8996.44907266701,"3",10,"p","h2o"
390.2,681,"mca_3_p_h2o",44276.0626563438,"3",10,"p","h2o"
390.2,772,"mca_3_p_h2o",9418.80604628505,"3",10,"p","h2o"
391.1,1074,"mca_3_p_h2o",150558.902476171,"3",10,"p","h2o"
391.3,2594,"mca_3_p_h2o",2610407.11807251,"3",10,"p","h2o"
391.2,507,"mca_3_p_h2o",79442.8936523438,"3",10,"p","h2o"
391.1,727,"mca_3_p_h2o",128110.987158399,"3",10,"p","h2o"
392.1,418,"mca_3_p_h2o",2612.11038302815,"3",10,"p","h2o"
392,227,"mca_3_p_h2o",4088.29019237882,"3",10,"p","h2o"
392.3,2594,"mca_3_p_h2o",653743.421946716,"3",10,"p","h2o"
393.1,46,"mca_3_p_h2o",1307363.52388184,"3",10,"p","h2o"
393.1,747,"mca_3_p_h2o",21564.4479133578,"3",10,"p","h2o"
393.3,2026,"mca_3_p_h2o",13721527.291575,"3",10,"p","h2o"
393.2,1174,"mca_3_p_h2o",155313.008797742,"3",10,"p","h2o"
394.3,2026,"mca_3_p_h2o",3457343.10646875,"3",10,"p","h2o"
394.2,87,"mca_3_p_h2o",73370.8542289403,"3",10,"p","h2o"
394.2,1875,"mca_3_p_h2o",135344.32579993,"3",10,"p","h2o"
394.2,650,"mca_3_p_h2o",69815.2388465883,"3",10,"p","h2o"
394.2,1174,"mca_3_p_h2o",32182.9242268147,"3",10,"p","h2o"
395,231,"mca_3_p_h2o",340736.351573276,"3",10,"p","h2o"
395.2,1243,"mca_3_p_h2o",452090.820211586,"3",10,"p","h2o"
395.1,699,"mca_3_p_h2o",280627.939548634,"3",10,"p","h2o"
395.3,2026,"mca_3_p_h2o",633260.977078125,"3",10,"p","h2o"
395.4,51,"mca_3_p_h2o",403056.056083097,"3",10,"p","h2o"
396.1,230,"mca_3_p_h2o",90836.7561404889,"3",10,"p","h2o"
396.1,431,"mca_3_p_h2o",26568.0475699073,"3",10,"p","h2o"
396.2,118,"mca_3_p_h2o",807843.869112723,"3",10,"p","h2o"
396.2,1243,"mca_3_p_h2o",97430.1627162393,"3",10,"p","h2o"
396.2,2026,"mca_3_p_h2o",100101.900438818,"3",10,"p","h2o"
396.2,1825,"mca_3_p_h2o",196257.746311341,"3",10,"p","h2o"
396.2,821,"mca_3_p_h2o",1200.98940062181,"3",10,"p","h2o"
397.1,429,"mca_3_p_h2o",72191.8837021486,"3",10,"p","h2o"
397.2,121,"mca_3_p_h2o",179396.230619612,"3",10,"p","h2o"
397.1,45,"mca_3_p_h2o",28789.2447542343,"3",10,"p","h2o"
397,230,"mca_3_p_h2o",17818.907857357,"3",10,"p","h2o"
397.2,2046,"mca_3_p_h2o",52001.5188667297,"3",10,"p","h2o"
397.4,2553,"mca_3_p_h2o",280179.293196004,"3",10,"p","h2o"
397.3,2292,"mca_3_p_h2o",44061.4277163462,"3",10,"p","h2o"
398.1,316,"mca_3_p_h2o",673074.166679687,"3",10,"p","h2o"
398.1,548,"mca_3_p_h2o",13467.8031533804,"3",10,"p","h2o"
398.2,2026,"mca_3_p_h2o",10750882.5418056,"3",10,"p","h2o"
399.1,316,"mca_3_p_h2o",148390.195376129,"3",10,"p","h2o"
399.1,548,"mca_3_p_h2o",5479.16073260317,"3",10,"p","h2o"
399.2,2026,"mca_3_p_h2o",2515863.09649306,"3",10,"p","h2o"
399.2,2228,"mca_3_p_h2o",347581.19241738,"3",10,"p","h2o"
400.1,316,"mca_3_p_h2o",236778.053941406,"3",10,"p","h2o"
400.1,548,"mca_3_p_h2o",4471.03685064474,"3",10,"p","h2o"
400.2,2026,"mca_3_p_h2o",354292.278559029,"3",10,"p","h2o"
400.3,2228,"mca_3_p_h2o",57066.464925537,"3",10,"p","h2o"
401.1,316,"mca_3_p_h2o",52700.0545996856,"3",10,"p","h2o"
401.2,1074,"mca_3_p_h2o",312155.26563779,"3",10,"p","h2o"
401.1,548,"mca_3_p_h2o",1472.44786007932,"3",10,"p","h2o"
402.1,315,"mca_3_p_h2o",13090.9253851716,"3",10,"p","h2o"
402.2,1797,"mca_3_p_h2o",83016.2782921418,"3",10,"p","h2o"
402.2,1073,"mca_3_p_h2o",77781.6914009759,"3",10,"p","h2o"
402.2,50,"mca_3_p_h2o",85971.2554265625,"3",10,"p","h2o"
403.2,662,"mca_3_p_h2o",174371.63609096,"3",10,"p","h2o"
403.1,316,"mca_3_p_h2o",53025.8583297415,"3",10,"p","h2o"
403.4,2559,"mca_3_p_h2o",74542.495821679,"3",10,"p","h2o"
404.1,537,"mca_3_p_h2o",9066.61148635603,"3",10,"p","h2o"
404.2,788,"mca_3_p_h2o",4182509.59584736,"3",10,"p","h2o"
404.1,130,"mca_3_p_h2o",74529.3123242188,"3",10,"p","h2o"
404.2,1053,"mca_3_p_h2o",113176.732378134,"3",10,"p","h2o"
404.8,39,"mca_3_p_h2o",147752.008629097,"3",10,"p","h2o"
405.1,535,"mca_3_p_h2o",1250.39415125746,"3",10,"p","h2o"
405,101,"mca_3_p_h2o",38453.0376649066,"3",10,"p","h2o"
405.2,801,"mca_3_p_h2o",952431.923287501,"3",10,"p","h2o"
405.3,1922,"mca_3_p_h2o",22268.8699337772,"3",10,"p","h2o"
405.2,1055,"mca_3_p_h2o",28692.985613419,"3",10,"p","h2o"
406.1,217,"mca_3_p_h2o",69941.8310641163,"3",10,"p","h2o"
406.2,512,"mca_3_p_h2o",54356.6283586774,"3",10,"p","h2o"
406.2,60,"mca_3_p_h2o",66601.1387823486,"3",10,"p","h2o"
406.3,2521,"mca_3_p_h2o",75437.6342742197,"3",10,"p","h2o"
406.2,771,"mca_3_p_h2o",170983.102026909,"3",10,"p","h2o"
406.8,40,"mca_3_p_h2o",837636.439534488,"3",10,"p","h2o"
407.1,216,"mca_3_p_h2o",8331.84145387492,"3",10,"p","h2o"
407.2,771,"mca_3_p_h2o",39954.2622278968,"3",10,"p","h2o"
407.2,513,"mca_3_p_h2o",664.683811688724,"3",10,"p","h2o"
407.2,59,"mca_3_p_h2o",7775.00609059988,"3",10,"p","h2o"
407.4,2516,"mca_3_p_h2o",404410.743373331,"3",10,"p","h2o"
408.2,176,"mca_3_p_h2o",10616338.8655208,"3",10,"p","h2o"
408.2,582,"mca_3_p_h2o",363955.495608601,"3",10,"p","h2o"
408.1,74,"mca_3_p_h2o",429620.411234879,"3",10,"p","h2o"
408.4,2516,"mca_3_p_h2o",128069.898318919,"3",10,"p","h2o"
408.7,2786,"mca_3_p_h2o",76957.4278347666,"3",10,"p","h2o"
409,70,"mca_3_p_h2o",183507.621830999,"3",10,"p","h2o"
409.1,573,"mca_3_p_h2o",171253.672599284,"3",10,"p","h2o"
409.1,807,"mca_3_p_h2o",328514.27206289,"3",10,"p","h2o"
409.2,2047,"mca_3_p_h2o",183170.758833618,"3",10,"p","h2o"
409.2,156,"mca_3_p_h2o",2309795.43016927,"3",10,"p","h2o"
409.4,2528,"mca_3_p_h2o",143965.070096324,"3",10,"p","h2o"
409.4,2667,"mca_3_p_h2o",18945.9676976027,"3",10,"p","h2o"
410.2,786,"mca_3_p_h2o",255931.702658315,"3",10,"p","h2o"
410.2,157,"mca_3_p_h2o",404357.410348307,"3",10,"p","h2o"
411.1,2269,"mca_3_p_h2o",140195.434781248,"3",10,"p","h2o"
411.2,784,"mca_3_p_h2o",335829.615029298,"3",10,"p","h2o"
411.2,697,"mca_3_p_h2o",602192.890519833,"3",10,"p","h2o"
411.2,910,"mca_3_p_h2o",87773.5126791613,"3",10,"p","h2o"
411.2,1089,"mca_3_p_h2o",85271.4971085938,"3",10,"p","h2o"
412.1,2269,"mca_3_p_h2o",50375.33622539,"3",10,"p","h2o"
412.1,545,"mca_3_p_h2o",113264.088927951,"3",10,"p","h2o"
412.2,695,"mca_3_p_h2o",124878.991908804,"3",10,"p","h2o"
412.2,773,"mca_3_p_h2o",69125.3764105959,"3",10,"p","h2o"
412.3,1855,"mca_3_p_h2o",17802.8999250412,"3",10,"p","h2o"
413.1,531,"mca_3_p_h2o",26340.2078081597,"3",10,"p","h2o"
413.1,2270,"mca_3_p_h2o",36876.203761455,"3",10,"p","h2o"
413.3,2594,"mca_3_p_h2o",1252207.44672607,"3",10,"p","h2o"
413.2,735,"mca_3_p_h2o",25830.5539376954,"3",10,"p","h2o"
413.3,2067,"mca_3_p_h2o",40003.7065856729,"3",10,"p","h2o"
413.2,1140,"mca_3_p_h2o",29276.2753859781,"3",10,"p","h2o"
414.2,2026,"mca_3_p_h2o",392764.512723216,"3",10,"p","h2o"
414.3,2594,"mca_3_p_h2o",319824.118509521,"3",10,"p","h2o"
414.1,530,"mca_3_p_h2o",44150.3768031529,"3",10,"p","h2o"
414.2,2133,"mca_3_p_h2o",214665.897452088,"3",10,"p","h2o"
414.3,2293,"mca_3_p_h2o",73335.6325585948,"3",10,"p","h2o"
415.2,2066,"mca_3_p_h2o",724835.219098813,"3",10,"p","h2o"
415.3,2587,"mca_3_p_h2o",53785.2717280578,"3",10,"p","h2o"
416.1,122,"mca_3_p_h2o",10623.137119407,"3",10,"p","h2o"
416.2,2066,"mca_3_p_h2o",185678.485592654,"3",10,"p","h2o"
417.2,923,"mca_3_p_h2o",14534.8239159987,"3",10,"p","h2o"
417.2,2067,"mca_3_p_h2o",36006.2573608669,"3",10,"p","h2o"
418.1,73,"mca_3_p_h2o",3953.97344814664,"3",10,"p","h2o"
418.2,787,"mca_3_p_h2o",172.691246161736,"3",10,"p","h2o"
419.1,46,"mca_3_p_h2o",22904.4181308647,"3",10,"p","h2o"
419.3,2293,"mca_3_p_h2o",165862.488350697,"3",10,"p","h2o"
419.2,1109,"mca_3_p_h2o",16242.9699181041,"3",10,"p","h2o"
419.2,2014,"mca_3_p_h2o",21955.2897121267,"3",10,"p","h2o"
420.1,316,"mca_3_p_h2o",211994.974182129,"3",10,"p","h2o"
420.1,544,"mca_3_p_h2o",7236.86364277486,"3",10,"p","h2o"
420.3,2292,"mca_3_p_h2o",44490.3086903218,"3",10,"p","h2o"
420.2,735,"mca_3_p_h2o",116053.13020957,"3",10,"p","h2o"
420.2,66,"mca_3_p_h2o",25889.3946938965,"3",10,"p","h2o"
420.3,2453,"mca_3_p_h2o",31808.9655225941,"3",10,"p","h2o"
420.8,40,"mca_3_p_h2o",30629.1593578969,"3",10,"p","h2o"
421.1,317,"mca_3_p_h2o",46616.9725213623,"3",10,"p","h2o"
421.2,2228,"mca_3_p_h2o",419071.068638082,"3",10,"p","h2o"
421.3,2026,"mca_3_p_h2o",1178980.68977431,"3",10,"p","h2o"
421.4,2533,"mca_3_p_h2o",15833.5308675287,"3",10,"p","h2o"
422.1,319,"mca_3_p_h2o",73421.3342825317,"3",10,"p","h2o"
422.2,438,"mca_3_p_h2o",24849.2711769224,"3",10,"p","h2o"
422.2,112,"mca_3_p_h2o",31554.5912164307,"3",10,"p","h2o"
422.1,775,"mca_3_p_h2o",39815.7125154878,"3",10,"p","h2o"
422.2,348,"mca_3_p_h2o",77265.6165664672,"3",10,"p","h2o"
422.3,2026,"mca_3_p_h2o",305863.610277779,"3",10,"p","h2o"
423,70,"mca_3_p_h2o",73955.5282588527,"3",10,"p","h2o"
423.2,340,"mca_3_p_h2o",13298.557914453,"3",10,"p","h2o"
423.4,2506,"mca_3_p_h2o",82565.1717187498,"3",10,"p","h2o"
423.2,440,"mca_3_p_h2o",9913.92864864564,"3",10,"p","h2o"
424.2,346,"mca_3_p_h2o",832.357797239894,"3",10,"p","h2o"
424.2,444,"mca_3_p_h2o",228196.826495029,"3",10,"p","h2o"
424.2,103,"mca_3_p_h2o",36318.1474928636,"3",10,"p","h2o"
424.4,2323,"mca_3_p_h2o",32434.9449468754,"3",10,"p","h2o"
424.4,2500,"mca_3_p_h2o",21847.0570919574,"3",10,"p","h2o"
425.1,737,"mca_3_p_h2o",1139892.18238882,"3",10,"p","h2o"
425.3,2450,"mca_3_p_h2o",38239.2630070317,"3",10,"p","h2o"
425.4,2516,"mca_3_p_h2o",1566930.72878911,"3",10,"p","h2o"
426.1,708,"mca_3_p_h2o",231081.366170372,"3",10,"p","h2o"
426.4,2516,"mca_3_p_h2o",496619.002377333,"3",10,"p","h2o"
427.1,706,"mca_3_p_h2o",58662.3523399937,"3",10,"p","h2o"
427.3,1920,"mca_3_p_h2o",405790.485256912,"3",10,"p","h2o"
427.3,1854,"mca_3_p_h2o",561859.538546317,"3",10,"p","h2o"
427.2,2421,"mca_3_p_h2o",81863.6633475153,"3",10,"p","h2o"
427.4,2517,"mca_3_p_h2o",189687.127068357,"3",10,"p","h2o"
428.1,705,"mca_3_p_h2o",1849.7696425963,"3",10,"p","h2o"
428.3,1920,"mca_3_p_h2o",98049.5792465447,"3",10,"p","h2o"
428.3,1854,"mca_3_p_h2o",132502.539430455,"3",10,"p","h2o"
429.1,707,"mca_3_p_h2o",0,"3",10,"p","h2o"
429.1,75,"mca_3_p_h2o",86953.9057336957,"3",10,"p","h2o"
429.1,2624,"mca_3_p_h2o",69951.3662021496,"3",10,"p","h2o"
429.3,2389,"mca_3_p_h2o",61081.2112409718,"3",10,"p","h2o"
429.4,2677,"mca_3_p_h2o",24788.7019077752,"3",10,"p","h2o"
429.3,2508,"mca_3_p_h2o",513731.19752196,"3",10,"p","h2o"
430.2,1565,"mca_3_p_h2o",122459.598177083,"3",10,"p","h2o"
430.1,156,"mca_3_p_h2o",99397.3724789061,"3",10,"p","h2o"
430.1,706,"mca_3_p_h2o",0,"3",10,"p","h2o"
430.3,2508,"mca_3_p_h2o",159287.613213497,"3",10,"p","h2o"
430.4,2675,"mca_3_p_h2o",16847.91933866,"3",10,"p","h2o"
431.2,1565,"mca_3_p_h2o",28233.2634848457,"3",10,"p","h2o"
431.4,2767,"mca_3_p_h2o",1984893.19227121,"3",10,"p","h2o"
431.3,2147,"mca_3_p_h2o",452917.888930665,"3",10,"p","h2o"
432.2,175,"mca_3_p_h2o",895.484503485928,"3",10,"p","h2o"
432.2,48,"mca_3_p_h2o",3588.19338545255,"3",10,"p","h2o"
432.2,2067,"mca_3_p_h2o",31018.6476189415,"3",10,"p","h2o"
432.4,2767,"mca_3_p_h2o",583979.382631141,"3",10,"p","h2o"
433.2,444,"mca_3_p_h2o",37562.9402376301,"3",10,"p","h2o"
433.1,679,"mca_3_p_h2o",2098.35373151178,"3",10,"p","h2o"
433.4,2767,"mca_3_p_h2o",105091.752711705,"3",10,"p","h2o"
433.4,2571,"mca_3_p_h2o",119344.068926239,"3",10,"p","h2o"
434.2,142,"mca_3_p_h2o",689902.572571615,"3",10,"p","h2o"
434.2,718,"mca_3_p_h2o",1390004.23070391,"3",10,"p","h2o"
434.2,2049,"mca_3_p_h2o",3800.19838746861,"3",10,"p","h2o"
435.1,1564,"mca_3_p_h2o",272011.03543044,"3",10,"p","h2o"
435.2,142,"mca_3_p_h2o",172045.445476888,"3",10,"p","h2o"
435.2,718,"mca_3_p_h2o",329865.125777931,"3",10,"p","h2o"
435.2,517,"mca_3_p_h2o",58970.8528949653,"3",10,"p","h2o"
436.1,318,"mca_3_p_h2o",57069.64802948,"3",10,"p","h2o"
436.2,986,"mca_3_p_h2o",75232.9050140856,"3",10,"p","h2o"
436.3,2152,"mca_3_p_h2o",15836.9910039139,"3",10,"p","h2o"
436.2,719,"mca_3_p_h2o",66061.9650188743,"3",10,"p","h2o"
436.2,142,"mca_3_p_h2o",35063.9595430501,"3",10,"p","h2o"
436.2,518,"mca_3_p_h2o",11486.826927917,"3",10,"p","h2o"
436.2,1106,"mca_3_p_h2o",173496.954322813,"3",10,"p","h2o"
436.9,38,"mca_3_p_h2o",24036.7919734203,"3",10,"p","h2o"
437.2,2066,"mca_3_p_h2o",1211852.71368351,"3",10,"p","h2o"
438,70,"mca_3_p_h2o",92102.642888847,"3",10,"p","h2o"
438.1,797,"mca_3_p_h2o",8060.84625001706,"3",10,"p","h2o"
438.2,2066,"mca_3_p_h2o",312123.927112436,"3",10,"p","h2o"
439.2,911,"mca_3_p_h2o",215089.661975097,"3",10,"p","h2o"
439.2,2066,"mca_3_p_h2o",59145.6215863054,"3",10,"p","h2o"
439.2,763,"mca_3_p_h2o",529141.032283762,"3",10,"p","h2o"
439.2,1216,"mca_3_p_h2o",29896.9619430543,"3",10,"p","h2o"
439.4,2583,"mca_3_p_h2o",71657.4261331453,"3",10,"p","h2o"
440.1,846,"mca_3_p_h2o",54358.8867739635,"3",10,"p","h2o"
440.2,715,"mca_3_p_h2o",114801.684992327,"3",10,"p","h2o"
441.1,842,"mca_3_p_h2o",55587.9068690708,"3",10,"p","h2o"
441.4,2517,"mca_3_p_h2o",92991.6235307172,"3",10,"p","h2o"
441.4,2398,"mca_3_p_h2o",142179.05112854,"3",10,"p","h2o"
442.1,844,"mca_3_p_h2o",18454.157798415,"3",10,"p","h2o"
443.1,845,"mca_3_p_h2o",5901.07973068813,"3",10,"p","h2o"
443.1,84,"mca_3_p_h2o",3974.53645701659,"3",10,"p","h2o"
443.2,2368,"mca_3_p_h2o",47002.8576131015,"3",10,"p","h2o"
444.2,347,"mca_3_p_h2o",10210.8960558939,"3",10,"p","h2o"
444.1,845,"mca_3_p_h2o",1917.80691045547,"3",10,"p","h2o"
445.1,2562,"mca_3_p_h2o",158582.135896001,"3",10,"p","h2o"
445.1,2393,"mca_3_p_h2o",74370.28028656,"3",10,"p","h2o"
445.2,353,"mca_3_p_h2o",307.413899052796,"3",10,"p","h2o"
445.1,72,"mca_3_p_h2o",431975.557246094,"3",10,"p","h2o"
445.4,2494,"mca_3_p_h2o",199518.116116832,"3",10,"p","h2o"
446.1,2562,"mca_3_p_h2o",71345.5755921956,"3",10,"p","h2o"
446.1,2393,"mca_3_p_h2o",33680.5524693758,"3",10,"p","h2o"
446.1,70,"mca_3_p_h2o",85005.421058789,"3",10,"p","h2o"
446.3,2522,"mca_3_p_h2o",42258.8734366286,"3",10,"p","h2o"
447.1,2562,"mca_3_p_h2o",49427.5073883833,"3",10,"p","h2o"
447.2,656,"mca_3_p_h2o",6629.78176412254,"3",10,"p","h2o"
447.3,2508,"mca_3_p_h2o",915960.598194558,"3",10,"p","h2o"
448.1,706,"mca_3_p_h2o",975.893326518305,"3",10,"p","h2o"
448.2,435,"mca_3_p_h2o",603852.026249998,"3",10,"p","h2o"
448.3,2508,"mca_3_p_h2o",280240.678712762,"3",10,"p","h2o"
449.2,435,"mca_3_p_h2o",156243.962780172,"3",10,"p","h2o"
449.2,703,"mca_3_p_h2o",76200.0382195313,"3",10,"p","h2o"
449.2,940,"mca_3_p_h2o",132971.263813899,"3",10,"p","h2o"
449.4,2508,"mca_3_p_h2o",60829.9319041428,"3",10,"p","h2o"
450.2,74,"mca_3_p_h2o",91439.597677002,"3",10,"p","h2o"
450.1,703,"mca_3_p_h2o",1102.69153325942,"3",10,"p","h2o"
