"mz","rt","sample_name","day","organ","feed","into_norm"
268.1,82,"mca_3_p_d2o",10,"p","d2o",30006.8364567189
268.1,82,"mca_3_p_h2o",10,"p","h2o",268182.89638683
268.1,819,"mca_1_l_d2o",5,"l","d2o",464085.592376373
268.1,819,"mca_1_l_h2o",5,"l","h2o",314006.12889995
268.1,819,"mca_1_p_d2o",5,"p","d2o",583223.471767246
268.1,819,"mca_1_p_h2o",5,"p","h2o",1030750.41670619
268.1,819,"mca_12_l_d2o",0,"l","d2o",141736.829133713
268.1,819,"mca_12_l_h2o",0,"l","h2o",64719.5765023383
268.1,819,"mca_12_p_d2o",0,"p","d2o",949230.572004581
268.1,819,"mca_12_p_h2o",0,"p","h2o",1855186.09638525
268.1,819,"mca_13_l_d2o",15,"l","d2o",581887.087175032
268.1,819,"mca_13_l_h2o",15,"l","h2o",40205.3831895348
268.1,819,"mca_13_p_d2o",15,"p","d2o",136397.788016683
268.1,819,"mca_13_p_h2o",15,"p","h2o",683088.649757878
268.1,819,"mca_3_l_d2o",10,"l","d2o",244697.348809726
268.1,819,"mca_3_l_h2o",10,"l","h2o",228007.169845124
268.1,819,"mca_3_p_d2o",10,"p","d2o",433364.409176754
268.1,819,"mca_3_p_h2o",10,"p","h2o",1056161.66879799
269.1,73,"mca_1_l_d2o",5,"l","d2o",57581.9793357518
269.1,73,"mca_1_l_h2o",5,"l","h2o",235248.692454315
269.1,73,"mca_1_p_d2o",5,"p","d2o",94822.8857425121
269.1,73,"mca_1_p_h2o",5,"p","h2o",272134.226614436
269.1,73,"mca_12_l_d2o",0,"l","d2o",443941.517784969
269.1,73,"mca_12_l_h2o",0,"l","h2o",730377.068381238
269.1,73,"mca_12_p_d2o",0,"p","d2o",102603.875668567
269.1,73,"mca_12_p_h2o",0,"p","h2o",133220.441595354
269.1,73,"mca_13_l_d2o",15,"l","d2o",859487.214050159
269.1,73,"mca_13_l_h2o",15,"l","h2o",311976.273149223
269.1,73,"mca_13_p_d2o",15,"p","d2o",10831.5592278211
269.1,73,"mca_13_p_h2o",15,"p","h2o",634464.899934032
269.1,73,"mca_3_l_d2o",10,"l","d2o",146074.703413004
269.1,73,"mca_3_l_h2o",10,"l","h2o",35850.2764443182
269.1,73,"mca_3_p_d2o",10,"p","d2o",49723.5644229225
269.1,73,"mca_3_p_h2o",10,"p","h2o",75312.0526830359
269.1,820,"mca_1_l_d2o",5,"l","d2o",113100.368907914
269.1,820,"mca_1_l_h2o",5,"l","h2o",75174.9718942952
269.1,820,"mca_1_p_d2o",5,"p","d2o",113599.26043079
269.1,820,"mca_1_p_h2o",5,"p","h2o",208003.72741356
269.1,820,"mca_12_l_d2o",0,"l","d2o",45847.8056970387
269.1,820,"mca_12_l_h2o",0,"l","h2o",49892.0612935271
269.1,820,"mca_12_p_d2o",0,"p","d2o",204526.010131835
269.1,820,"mca_12_p_h2o",0,"p","h2o",385357.247636426
269.1,820,"mca_13_l_d2o",15,"l","d2o",657777.848486914
269.1,820,"mca_13_l_h2o",15,"l","h2o",14692.8328600753
269.1,820,"mca_13_p_d2o",15,"p","d2o",67430.5765825272
269.1,820,"mca_13_p_h2o",15,"p","h2o",139705.489142603
269.1,820,"mca_3_l_d2o",10,"l","d2o",67234.0053977514
269.1,820,"mca_3_l_h2o",10,"l","h2o",162429.802393734
269.1,820,"mca_3_p_d2o",10,"p","d2o",98843.7089176943
269.1,820,"mca_3_p_h2o",10,"p","h2o",203491.251345336
269.2,2249,"mca_1_l_d2o",5,"l","d2o",145952.390102504
269.2,2249,"mca_1_l_h2o",5,"l","h2o",158278.991480797
269.2,2249,"mca_1_p_d2o",5,"p","d2o",128773.962579458
269.2,2249,"mca_1_p_h2o",5,"p","h2o",133383.030361939
269.2,2249,"mca_12_l_d2o",0,"l","d2o",241666.486220743
269.2,2249,"mca_12_l_h2o",0,"l","h2o",246838.354965893
269.2,2249,"mca_12_p_d2o",0,"p","d2o",222963.547006142
269.2,2249,"mca_12_p_h2o",0,"p","h2o",297549.581349815
269.2,2249,"mca_13_l_d2o",15,"l","d2o",167013.753304001
269.2,2249,"mca_13_l_h2o",15,"l","h2o",105154.98238756
269.2,2249,"mca_13_p_d2o",15,"p","d2o",230623.186851679
269.2,2249,"mca_13_p_h2o",15,"p","h2o",98090.6793112877
269.2,2249,"mca_3_l_d2o",10,"l","d2o",104408.57156851
269.2,2249,"mca_3_l_h2o",10,"l","h2o",83675.3300179203
269.2,2249,"mca_3_p_d2o",10,"p","d2o",129065.507864547
269.2,2249,"mca_3_p_h2o",10,"p","h2o",107089.152626605
270.1,73,"mca_1_l_d2o",5,"l","d2o",292716.328061657
270.1,73,"mca_1_l_h2o",5,"l","h2o",49587.1077746935
270.1,73,"mca_1_p_d2o",5,"p","d2o",57435.832858382
270.1,73,"mca_1_p_h2o",5,"p","h2o",41047.4546124563
270.1,73,"mca_12_l_d2o",0,"l","d2o",90833.7484767752
270.1,73,"mca_12_l_h2o",0,"l","h2o",64009.097962944
270.1,73,"mca_12_p_d2o",0,"p","d2o",32847.8421213799
270.1,73,"mca_12_p_h2o",0,"p","h2o",36929.5175018448
270.1,73,"mca_13_l_d2o",15,"l","d2o",449424.144885221
270.1,73,"mca_13_l_h2o",15,"l","h2o",60804.2140000102
270.1,73,"mca_13_p_d2o",15,"p","d2o",12586.3769489439
270.1,73,"mca_13_p_h2o",15,"p","h2o",88432.8650638518
270.1,73,"mca_3_l_d2o",10,"l","d2o",64790.0104169882
270.1,73,"mca_3_l_h2o",10,"l","h2o",25987.1194403096
270.1,73,"mca_3_p_d2o",10,"p","d2o",60886.9307794398
270.1,73,"mca_3_p_h2o",10,"p","h2o",7610.56393062742
270.3,2056,"mca_1_l_d2o",5,"l","d2o",184726.907149537
270.3,2056,"mca_1_l_h2o",5,"l","h2o",294840.365238618
270.3,2056,"mca_1_p_d2o",5,"p","d2o",186983.260317519
270.3,2056,"mca_1_p_h2o",5,"p","h2o",259465.462659229
270.3,2056,"mca_12_l_d2o",0,"l","d2o",3271.89966903099
270.3,2056,"mca_12_l_h2o",0,"l","h2o",596.863176656107
270.3,2056,"mca_12_p_d2o",0,"p","d2o",1146.57519327616
270.3,2056,"mca_12_p_h2o",0,"p","h2o",1838.32003583967
270.3,2056,"mca_13_l_d2o",15,"l","d2o",253905.162867654
270.3,2056,"mca_13_l_h2o",15,"l","h2o",182544.076064772
270.3,2056,"mca_13_p_d2o",15,"p","d2o",374138.428228906
270.3,2056,"mca_13_p_h2o",15,"p","h2o",205911.405882222
270.3,2056,"mca_3_l_d2o",10,"l","d2o",181428.39617408
270.3,2056,"mca_3_l_h2o",10,"l","h2o",110493.070598413
270.3,2056,"mca_3_p_d2o",10,"p","d2o",247142.056392375
270.3,2056,"mca_3_p_h2o",10,"p","h2o",148309.145420928
271.1,50,"mca_1_l_d2o",5,"l","d2o",56303.6687526048
271.1,50,"mca_1_l_h2o",5,"l","h2o",83505.315572216
271.1,50,"mca_1_p_d2o",5,"p","d2o",84896.3231540669
271.1,50,"mca_1_p_h2o",5,"p","h2o",39892.3562807043
271.1,50,"mca_12_l_d2o",0,"l","d2o",173263.425199069
271.1,50,"mca_12_l_h2o",0,"l","h2o",157973.382511439
271.1,50,"mca_12_p_d2o",0,"p","d2o",107545.664386841
271.1,50,"mca_12_p_h2o",0,"p","h2o",136518.08708071
271.1,50,"mca_13_l_d2o",15,"l","d2o",217090.001980286
271.1,50,"mca_13_l_h2o",15,"l","h2o",36514.8178727325
271.1,50,"mca_13_p_d2o",15,"p","d2o",41748.481284738
271.1,50,"mca_13_p_h2o",15,"p","h2o",94073.1639135398
271.1,50,"mca_3_l_d2o",10,"l","d2o",29824.9936876676
271.1,50,"mca_3_l_h2o",10,"l","h2o",29663.9177776333
271.1,50,"mca_3_p_d2o",10,"p","d2o",68838.3626859582
271.1,50,"mca_3_p_h2o",10,"p","h2o",73590.2880868416
271.1,1171,"mca_1_l_d2o",5,"l","d2o",78123.9609425497
271.1,1171,"mca_1_l_h2o",5,"l","h2o",62666.7207464397
271.1,1171,"mca_1_p_d2o",5,"p","d2o",7019.85004895352
271.1,1171,"mca_1_p_h2o",5,"p","h2o",11978.4898286414
271.1,1171,"mca_12_l_d2o",0,"l","d2o",149496.597934027
271.1,1171,"mca_12_l_h2o",0,"l","h2o",138088.581417909
271.1,1171,"mca_12_p_d2o",0,"p","d2o",30209.3015171562
271.1,1171,"mca_12_p_h2o",0,"p","h2o",120385.568569018
271.1,1171,"mca_13_l_d2o",15,"l","d2o",40010.3095075469
271.1,1171,"mca_13_l_h2o",15,"l","h2o",29015.8625385499
271.1,1171,"mca_13_p_d2o",15,"p","d2o",3110.85515667006
271.1,1171,"mca_13_p_h2o",15,"p","h2o",5306.97732431511
271.1,1171,"mca_3_l_d2o",10,"l","d2o",95381.5313640612
271.1,1171,"mca_3_l_h2o",10,"l","h2o",82552.1240865567
271.1,1171,"mca_3_p_d2o",10,"p","d2o",27252.617335256
271.1,1171,"mca_3_p_h2o",10,"p","h2o",21506.6172620372
271.2,1801,"mca_1_l_d2o",5,"l","d2o",355085.592884883
271.2,1801,"mca_1_l_h2o",5,"l","h2o",408218.749732797
271.2,1801,"mca_1_p_d2o",5,"p","d2o",357045.709844948
271.2,1801,"mca_1_p_h2o",5,"p","h2o",371469.274742667
271.2,1801,"mca_12_l_d2o",0,"l","d2o",992006.249965134
271.2,1801,"mca_12_l_h2o",0,"l","h2o",1063493.86368936
271.2,1801,"mca_12_p_d2o",0,"p","d2o",978716.803808751
271.2,1801,"mca_12_p_h2o",0,"p","h2o",1322829.53318355
271.2,1801,"mca_13_l_d2o",15,"l","d2o",424954.706275448
271.2,1801,"mca_13_l_h2o",15,"l","h2o",265149.970205267
271.2,1801,"mca_13_p_d2o",15,"p","d2o",603141.393650591
271.2,1801,"mca_13_p_h2o",15,"p","h2o",252507.151563036
271.2,1801,"mca_3_l_d2o",10,"l","d2o",252820.165504872
271.2,1801,"mca_3_l_h2o",10,"l","h2o",157460.55655043
271.2,1801,"mca_3_p_d2o",10,"p","d2o",509030.435028078
271.2,1801,"mca_3_p_h2o",10,"p","h2o",287876.197996389
271.3,2057,"mca_1_l_d2o",5,"l","d2o",39879.9833305469
271.3,2057,"mca_1_l_h2o",5,"l","h2o",58477.0238502449
271.3,2057,"mca_1_p_d2o",5,"p","d2o",41018.5236273881
271.3,2057,"mca_1_p_h2o",5,"p","h2o",52856.6530518528
271.3,2057,"mca_12_l_d2o",0,"l","d2o",0
271.3,2057,"mca_12_l_h2o",0,"l","h2o",0
271.3,2057,"mca_12_p_d2o",0,"p","d2o",0
271.3,2057,"mca_12_p_h2o",0,"p","h2o",0
271.3,2057,"mca_13_l_d2o",15,"l","d2o",53531.5668658355
271.3,2057,"mca_13_l_h2o",15,"l","h2o",39969.5602369552
271.3,2057,"mca_13_p_d2o",15,"p","d2o",76223.1450054442
271.3,2057,"mca_13_p_h2o",15,"p","h2o",44097.393188927
271.3,2057,"mca_3_l_d2o",10,"l","d2o",39670.4565810321
271.3,2057,"mca_3_l_h2o",10,"l","h2o",23382.2166177756
271.3,2057,"mca_3_p_d2o",10,"p","d2o",52386.9475087473
271.3,2057,"mca_3_p_h2o",10,"p","h2o",30120.8779668153
272.1,299,"mca_1_l_d2o",5,"l","d2o",3722532.52232143
272.1,299,"mca_1_l_h2o",5,"l","h2o",7636834.79628698
272.1,299,"mca_1_p_d2o",5,"p","d2o",245280.818361699
272.1,299,"mca_1_p_h2o",5,"p","h2o",1022122.82579537
272.1,299,"mca_12_l_d2o",0,"l","d2o",201917.124227932
272.1,299,"mca_12_l_h2o",0,"l","h2o",263978.439835328
272.1,299,"mca_12_p_d2o",0,"p","d2o",255103.553979845
272.1,299,"mca_12_p_h2o",0,"p","h2o",519573.604768239
272.1,299,"mca_13_l_d2o",15,"l","d2o",6012648.50213015
272.1,299,"mca_13_l_h2o",15,"l","h2o",1031011.09178442
272.1,299,"mca_13_p_d2o",15,"p","d2o",145814.640779044
272.1,299,"mca_13_p_h2o",15,"p","h2o",1021942.70095903
272.1,299,"mca_3_l_d2o",10,"l","d2o",2331254.29438089
272.1,299,"mca_3_l_h2o",10,"l","h2o",10191779.6858842
272.1,299,"mca_3_p_d2o",10,"p","d2o",18074.8171068491
272.1,299,"mca_3_p_h2o",10,"p","h2o",3752961.00567993
272.3,1942,"mca_1_l_d2o",5,"l","d2o",69564.8798606032
272.3,1942,"mca_1_l_h2o",5,"l","h2o",78368.0099238532
272.3,1942,"mca_1_p_d2o",5,"p","d2o",58198.0422781281
272.3,1942,"mca_1_p_h2o",5,"p","h2o",61845.6630909483
272.3,1942,"mca_12_l_d2o",0,"l","d2o",90381.963881983
272.3,1942,"mca_12_l_h2o",0,"l","h2o",116449.361357112
272.3,1942,"mca_12_p_d2o",0,"p","d2o",102659.753436362
272.3,1942,"mca_12_p_h2o",0,"p","h2o",204636.873604598
272.3,1942,"mca_13_l_d2o",15,"l","d2o",88450.6413487945
272.3,1942,"mca_13_l_h2o",15,"l","h2o",50210.3644717306
272.3,1942,"mca_13_p_d2o",15,"p","d2o",96698.2084869955
272.3,1942,"mca_13_p_h2o",15,"p","h2o",42982.7879351107
272.3,1942,"mca_3_l_d2o",10,"l","d2o",53085.0529286992
272.3,1942,"mca_3_l_h2o",10,"l","h2o",38112.0434051669
272.3,1942,"mca_3_p_d2o",10,"p","d2o",30269.9014585068
272.3,1942,"mca_3_p_h2o",10,"p","h2o",48788.0987759987
273.1,298,"mca_1_l_d2o",5,"l","d2o",1939269.26621836
273.1,298,"mca_1_l_h2o",5,"l","h2o",1331246.11679898
273.1,298,"mca_1_p_d2o",5,"p","d2o",88817.6946053349
273.1,298,"mca_1_p_h2o",5,"p","h2o",184259.981812365
273.1,298,"mca_12_l_d2o",0,"l","d2o",23979.7280848721
273.1,298,"mca_12_l_h2o",0,"l","h2o",35312.7176040531
273.1,298,"mca_12_p_d2o",0,"p","d2o",35900.029272246
273.1,298,"mca_12_p_h2o",0,"p","h2o",108448.878646885
273.1,298,"mca_13_l_d2o",15,"l","d2o",5702865.52789672
273.1,298,"mca_13_l_h2o",15,"l","h2o",186698.823757286
273.1,298,"mca_13_p_d2o",15,"p","d2o",38352.0965935046
273.1,298,"mca_13_p_h2o",15,"p","h2o",172851.918918902
273.1,298,"mca_3_l_d2o",10,"l","d2o",1154564.25489038
273.1,298,"mca_3_l_h2o",10,"l","h2o",1880048.9591806
273.1,298,"mca_3_p_d2o",10,"p","d2o",26615.8649587678
273.1,298,"mca_3_p_h2o",10,"p","h2o",646316.493967523
274.1,46,"mca_1_l_d2o",5,"l","d2o",33982.1523242536
274.1,46,"mca_1_l_h2o",5,"l","h2o",46021.9214371812
274.1,46,"mca_1_p_d2o",5,"p","d2o",110454.731338741
274.1,46,"mca_1_p_h2o",5,"p","h2o",5839.77766060972
274.1,46,"mca_12_l_d2o",0,"l","d2o",518730.523360547
274.1,46,"mca_12_l_h2o",0,"l","h2o",422510.65232644
274.1,46,"mca_12_p_d2o",0,"p","d2o",316532.220994285
274.1,46,"mca_12_p_h2o",0,"p","h2o",289659.289318818
274.1,46,"mca_13_l_d2o",15,"l","d2o",45235.422136091
274.1,46,"mca_13_l_h2o",15,"l","h2o",13289.5091807416
274.1,46,"mca_13_p_d2o",15,"p","d2o",324448.395218042
274.1,46,"mca_13_p_h2o",15,"p","h2o",33518.6048372708
274.1,46,"mca_3_l_d2o",10,"l","d2o",15261.4271886806
274.1,46,"mca_3_l_h2o",10,"l","h2o",0
274.1,46,"mca_3_p_d2o",10,"p","d2o",137440.019954473
274.1,46,"mca_3_p_h2o",10,"p","h2o",4921.52387606777
274.1,876,"mca_1_l_d2o",5,"l","d2o",340890.431877261
274.1,876,"mca_1_l_h2o",5,"l","h2o",960013.769408748
274.1,876,"mca_1_p_d2o",5,"p","d2o",17414.2285822531
274.1,876,"mca_1_p_h2o",5,"p","h2o",29275.4870786761
274.1,876,"mca_12_l_d2o",0,"l","d2o",23743.3390899023
274.1,876,"mca_12_l_h2o",0,"l","h2o",27045.9901543886
274.1,876,"mca_12_p_d2o",0,"p","d2o",29528.3438897682
274.1,876,"mca_12_p_h2o",0,"p","h2o",56021.3845745236
274.1,876,"mca_13_l_d2o",15,"l","d2o",243187.79548932
274.1,876,"mca_13_l_h2o",15,"l","h2o",34727.548903346
274.1,876,"mca_13_p_d2o",15,"p","d2o",0
274.1,876,"mca_13_p_h2o",15,"p","h2o",52421.3497287622
274.1,876,"mca_3_l_d2o",10,"l","d2o",432928.076640581
274.1,876,"mca_3_l_h2o",10,"l","h2o",697670.318068815
274.1,876,"mca_3_p_d2o",10,"p","d2o",56335.6262544903
274.1,876,"mca_3_p_h2o",10,"p","h2o",57450.0007247203
274.3,1804,"mca_1_l_d2o",5,"l","d2o",551984.079009845
274.3,1804,"mca_1_l_h2o",5,"l","h2o",629777.684715643
274.3,1804,"mca_1_p_d2o",5,"p","d2o",522118.987419396
274.3,1804,"mca_1_p_h2o",5,"p","h2o",558558.795475283
274.3,1804,"mca_12_l_d2o",0,"l","d2o",1024258.4713802
274.3,1804,"mca_12_l_h2o",0,"l","h2o",1154406.24690763
274.3,1804,"mca_12_p_d2o",0,"p","d2o",1042130.90698799
274.3,1804,"mca_12_p_h2o",0,"p","h2o",1382210.14146241
274.3,1804,"mca_13_l_d2o",15,"l","d2o",678825.458805051
274.3,1804,"mca_13_l_h2o",15,"l","h2o",401215.708506783
274.3,1804,"mca_13_p_d2o",15,"p","d2o",841893.384871802
274.3,1804,"mca_13_p_h2o",15,"p","h2o",402394.092427178
274.3,1804,"mca_3_l_d2o",10,"l","d2o",407037.360377461
274.3,1804,"mca_3_l_h2o",10,"l","h2o",303291.344270282
274.3,1804,"mca_3_p_d2o",10,"p","d2o",445758.19005542
274.3,1804,"mca_3_p_h2o",10,"p","h2o",451362.306010781
275.1,70,"mca_1_l_d2o",5,"l","d2o",635857.473252034
275.1,70,"mca_1_l_h2o",5,"l","h2o",507579.195438509
275.1,70,"mca_1_p_d2o",5,"p","d2o",91924.8589239719
275.1,70,"mca_1_p_h2o",5,"p","h2o",76967.9283595764
275.1,70,"mca_12_l_d2o",0,"l","d2o",354878.857824902
275.1,70,"mca_12_l_h2o",0,"l","h2o",357913.98677187
275.1,70,"mca_12_p_d2o",0,"p","d2o",226602.295709139
275.1,70,"mca_12_p_h2o",0,"p","h2o",361776.229283571
275.1,70,"mca_13_l_d2o",15,"l","d2o",143031.75262516
275.1,70,"mca_13_l_h2o",15,"l","h2o",168266.149204052
275.1,70,"mca_13_p_d2o",15,"p","d2o",10939.9926068229
275.1,70,"mca_13_p_h2o",15,"p","h2o",32427.4797568154
275.1,70,"mca_3_l_d2o",10,"l","d2o",624312.178591279
275.1,70,"mca_3_l_h2o",10,"l","h2o",850111.392802769
275.1,70,"mca_3_p_d2o",10,"p","d2o",201256.937623444
275.1,70,"mca_3_p_h2o",10,"p","h2o",57814.754108386
275.2,2019,"mca_1_l_d2o",5,"l","d2o",168849.111742012
275.2,2019,"mca_1_l_h2o",5,"l","h2o",210371.870719591
275.2,2019,"mca_1_p_d2o",5,"p","d2o",43769.4479673905
275.2,2019,"mca_1_p_h2o",5,"p","h2o",31056.9685739103
275.2,2019,"mca_12_l_d2o",0,"l","d2o",257105.065651217
275.2,2019,"mca_12_l_h2o",0,"l","h2o",281841.50510145
275.2,2019,"mca_12_p_d2o",0,"p","d2o",69597.3018693882
275.2,2019,"mca_12_p_h2o",0,"p","h2o",90496.1967787422
275.2,2019,"mca_13_l_d2o",15,"l","d2o",227286.456388494
275.2,2019,"mca_13_l_h2o",15,"l","h2o",110571.248682841
275.2,2019,"mca_13_p_d2o",15,"p","d2o",89266.6109391151
275.2,2019,"mca_13_p_h2o",15,"p","h2o",33048.6667777489
275.2,2019,"mca_3_l_d2o",10,"l","d2o",106081.424166793
275.2,2019,"mca_3_l_h2o",10,"l","h2o",115166.164137604
275.2,2019,"mca_3_p_d2o",10,"p","d2o",30861.3124698137
275.2,2019,"mca_3_p_h2o",10,"p","h2o",35174.7510840568
275.3,1802,"mca_1_l_d2o",5,"l","d2o",134838.432138178
275.3,1802,"mca_1_l_h2o",5,"l","h2o",189939.147466846
275.3,1802,"mca_1_p_d2o",5,"p","d2o",148707.468963272
275.3,1802,"mca_1_p_h2o",5,"p","h2o",138962.311139088
275.3,1802,"mca_12_l_d2o",0,"l","d2o",202274.21444815
275.3,1802,"mca_12_l_h2o",0,"l","h2o",233381.033423504
275.3,1802,"mca_12_p_d2o",0,"p","d2o",217884.580950662
275.3,1802,"mca_12_p_h2o",0,"p","h2o",306829.432398225
275.3,1802,"mca_13_l_d2o",15,"l","d2o",163076.436380916
275.3,1802,"mca_13_l_h2o",15,"l","h2o",82047.5597745275
275.3,1802,"mca_13_p_d2o",15,"p","d2o",172225.745306676
275.3,1802,"mca_13_p_h2o",15,"p","h2o",117443.435447608
275.3,1802,"mca_3_l_d2o",10,"l","d2o",92247.7385333324
275.3,1802,"mca_3_l_h2o",10,"l","h2o",70821.3203593588
275.3,1802,"mca_3_p_d2o",10,"p","d2o",94419.669353198
275.3,1802,"mca_3_p_h2o",10,"p","h2o",169003.512877845
275.3,2337,"mca_1_l_d2o",5,"l","d2o",61592.0574081169
275.3,2337,"mca_1_l_h2o",5,"l","h2o",64203.7325883683
275.3,2337,"mca_1_p_d2o",5,"p","d2o",50048.2154416056
275.3,2337,"mca_1_p_h2o",5,"p","h2o",59134.7256925211
275.3,2337,"mca_12_l_d2o",0,"l","d2o",103189.930990435
275.3,2337,"mca_12_l_h2o",0,"l","h2o",106855.483437499
275.3,2337,"mca_12_p_d2o",0,"p","d2o",225570.836064435
275.3,2337,"mca_12_p_h2o",0,"p","h2o",315986.704632442
275.3,2337,"mca_13_l_d2o",15,"l","d2o",73166.6886880635
275.3,2337,"mca_13_l_h2o",15,"l","h2o",41578.7041682902
275.3,2337,"mca_13_p_d2o",15,"p","d2o",91768.8378744843
275.3,2337,"mca_13_p_h2o",15,"p","h2o",41639.3142082336
275.3,2337,"mca_3_l_d2o",10,"l","d2o",45464.4472892671
275.3,2337,"mca_3_l_h2o",10,"l","h2o",32772.2630371599
275.3,2337,"mca_3_p_d2o",10,"p","d2o",44808.702948903
275.3,2337,"mca_3_p_h2o",10,"p","h2o",46078.324434798
276.1,51,"mca_1_l_d2o",5,"l","d2o",109374.42136035
276.1,51,"mca_1_l_h2o",5,"l","h2o",125631.663455516
276.1,51,"mca_1_p_d2o",5,"p","d2o",72444.3259494221
276.1,51,"mca_1_p_h2o",5,"p","h2o",334128.79314057
276.1,51,"mca_12_l_d2o",0,"l","d2o",92995.7712471523
276.1,51,"mca_12_l_h2o",0,"l","h2o",98450.2594303872
276.1,51,"mca_12_p_d2o",0,"p","d2o",81028.7592887875
276.1,51,"mca_12_p_h2o",0,"p","h2o",79280.3029994237
276.1,51,"mca_13_l_d2o",15,"l","d2o",38935.6489016823
276.1,51,"mca_13_l_h2o",15,"l","h2o",55368.3390556829
276.1,51,"mca_13_p_d2o",15,"p","d2o",51644.8023531611
276.1,51,"mca_13_p_h2o",15,"p","h2o",925042.991418535
276.1,51,"mca_3_l_d2o",10,"l","d2o",65944.3002717391
276.1,51,"mca_3_l_h2o",10,"l","h2o",80705.5223386287
276.1,51,"mca_3_p_d2o",10,"p","d2o",143967.075182247
276.1,51,"mca_3_p_h2o",10,"p","h2o",240540.332475779
276.1,466,"mca_1_l_d2o",5,"l","d2o",62406.7049635218
276.1,466,"mca_1_l_h2o",5,"l","h2o",74601.1158367155
276.1,466,"mca_1_p_d2o",5,"p","d2o",12462.8714221442
276.1,466,"mca_1_p_h2o",5,"p","h2o",4014.61840321888
276.1,466,"mca_12_l_d2o",0,"l","d2o",8242.85232058018
276.1,466,"mca_12_l_h2o",0,"l","h2o",8578.75361982981
276.1,466,"mca_12_p_d2o",0,"p","d2o",3805.66147304365
276.1,466,"mca_12_p_h2o",0,"p","h2o",11757.2345885794
276.1,466,"mca_13_l_d2o",15,"l","d2o",140612.915401406
276.1,466,"mca_13_l_h2o",15,"l","h2o",44010.4047160569
276.1,466,"mca_13_p_d2o",15,"p","d2o",904.338689969361
276.1,466,"mca_13_p_h2o",15,"p","h2o",15304.2440527622
276.1,466,"mca_3_l_d2o",10,"l","d2o",457470.157963809
276.1,466,"mca_3_l_h2o",10,"l","h2o",722983.373654827
276.1,466,"mca_3_p_d2o",10,"p","d2o",48764.9403353985
276.1,466,"mca_3_p_h2o",10,"p","h2o",63092.5091456343
277,51,"mca_1_l_d2o",5,"l","d2o",3169658.44307784
277,51,"mca_1_l_h2o",5,"l","h2o",4495899.62449598
277,51,"mca_1_p_d2o",5,"p","d2o",239493.461179538
277,51,"mca_1_p_h2o",5,"p","h2o",148848.508343668
277,51,"mca_12_l_d2o",0,"l","d2o",8062319.97409192
277,51,"mca_12_l_h2o",0,"l","h2o",7467099.95364525
277,51,"mca_12_p_d2o",0,"p","d2o",1683865.7766693
277,51,"mca_12_p_h2o",0,"p","h2o",2148823.2669371
277,51,"mca_13_l_d2o",15,"l","d2o",988250.990785735
277,51,"mca_13_l_h2o",15,"l","h2o",1374754.89364399
277,51,"mca_13_p_d2o",15,"p","d2o",114031.346964572
277,51,"mca_13_p_h2o",15,"p","h2o",165299.508708072
277,51,"mca_3_l_d2o",10,"l","d2o",1617697.53196022
277,51,"mca_3_l_h2o",10,"l","h2o",798010.581172661
277,51,"mca_3_p_d2o",10,"p","d2o",666663.64271684
277,51,"mca_3_p_h2o",10,"p","h2o",115672.539802731
277.1,2121,"mca_1_l_d2o",5,"l","d2o",1019291.29273566
277.1,2121,"mca_1_l_h2o",5,"l","h2o",1224727.49306813
277.1,2121,"mca_1_p_d2o",5,"p","d2o",145906.396592882
277.1,2121,"mca_1_p_h2o",5,"p","h2o",271719.458645047
277.1,2121,"mca_12_l_d2o",0,"l","d2o",543020.372516395
277.1,2121,"mca_12_l_h2o",0,"l","h2o",603023.880026945
277.1,2121,"mca_12_p_d2o",0,"p","d2o",71590.0436942132
277.1,2121,"mca_12_p_h2o",0,"p","h2o",148349.346737891
277.1,2121,"mca_13_l_d2o",15,"l","d2o",398937.348756153
277.1,2121,"mca_13_l_h2o",15,"l","h2o",513461.465760595
277.1,2121,"mca_13_p_d2o",15,"p","d2o",10671.0419706759
277.1,2121,"mca_13_p_h2o",15,"p","h2o",237982.750053332
277.1,2121,"mca_3_l_d2o",10,"l","d2o",575299.768983155
277.1,2121,"mca_3_l_h2o",10,"l","h2o",454742.092076996
277.1,2121,"mca_3_p_d2o",10,"p","d2o",2743.80968173642
277.1,2121,"mca_3_p_h2o",10,"p","h2o",27707.0659363436
277.2,2147,"mca_1_l_d2o",5,"l","d2o",290909.911877597
277.2,2147,"mca_1_l_h2o",5,"l","h2o",818376.005949151
277.2,2147,"mca_1_p_d2o",5,"p","d2o",401089.120459765
277.2,2147,"mca_1_p_h2o",5,"p","h2o",149524.822165839
277.2,2147,"mca_12_l_d2o",0,"l","d2o",253699.627270301
277.2,2147,"mca_12_l_h2o",0,"l","h2o",223113.701801988
277.2,2147,"mca_12_p_d2o",0,"p","d2o",261162.678071727
277.2,2147,"mca_12_p_h2o",0,"p","h2o",501122.103454688
277.2,2147,"mca_13_l_d2o",15,"l","d2o",349169.341203622
277.2,2147,"mca_13_l_h2o",15,"l","h2o",115605.713625286
277.2,2147,"mca_13_p_d2o",15,"p","d2o",745157.999267551
277.2,2147,"mca_13_p_h2o",15,"p","h2o",201635.596678238
277.2,2147,"mca_3_l_d2o",10,"l","d2o",129103.311567436
277.2,2147,"mca_3_l_h2o",10,"l","h2o",176300.687830738
277.2,2147,"mca_3_p_d2o",10,"p","d2o",238555.440036386
